Date,Dataset,Method,Topic #,Top Words,LLM Label,Processing Time (s)
5/2/25 18:26,Drug_Review_dataset_cleaned.csv,Top2Vec,122,"paxil, ritalin, seroquel, antidepressant, sertraline, ssri, prozac, xanax, anxiety, depressant, serotonin, depakote, paroxetine, antipsychotic, relapse, diazepam, depressive, medication, benzodiazepine, stimulant, depression, alprazolam, fluoxetine, risperidone, prescribed, treatment, pills, mirtazapine, drowsiness, nexium, phentermine, methadone, pap, adderall, anxious, prescription, zoloft, agitated, quetiapine, hydroxyzine, drug, symptom, ambien, dosage, withdrawal, cymbalta, nicotine, agitation, restlessness, moodiness",Psychiatric Medication and Mental Health Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,123,"mg, dosage, magnesium, milligram, pill, advil, prescribed, pills, dose, prescription, dexedrine, alprazolam, tylenol, adderall, metoprolol, sertraline, melatonin, ritalin, hydroxyzine, vicodin, daily, clonazepam, medication, microgestin, diazepam, supplement, benadryl, dexilant, risperidone, metronidazole, withdrawal, aspirin, drowsiness, xanax, methadone, treatment, placebo, morphine, opioids, stimulant, depakote, ssri, capsule, ibuprofen, macrobid, amitriptyline, prozac, pharmaceutical, antidepressant, methotrexate",Medications and Dosages,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,124,"klonopin, antidepressant, benzodiazepine, seroquel, mirtazapine, xanax, ritalin, alprazolam, depressant, diazepam, anxiety, prescribed, prozac, sertraline, medication, ambien, ssri, antipsychotic, clonazepam, depakote, serotonin, prescription, stimulant, opioids, risperidone, treatment, pills, metoprolol, claritin, vicodin, agitated, morphine, paxil, lexapro, advil, drowsiness, fluoxetine, pill, zoloft, methadone, cymbalta, metronidazole, benzos, drug, agitation, melatonin, anxious, epilepsy, adderall, effexor",Psychiatric and Pharmacological Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,125,"qsymia, diet, exercise, routine, endocrinologist, dehydration, mirtazapine, pills, xanax, tylenol, supplement, amitriptyline, tiredness, appetite, symptom, stimulant, eat, pill, sertraline, ritalin, zyrtec, prozac, metabolism, zoloft, treatment, decreased, nicotine, alprazolam, depressant, ssri, nortriptyline, physician, workout, hypertension, fibromyalgia, diazepam, decrease, diagnosis, benzodiazepine, symbicort, shrink, insulin, placebo, weigh, withdrawal, antidepressant, weight, diagnose, tachycardia, venlafaxine",Pharmacological and Lifestyle Interventions for Weight and Mental Health Management,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,126,"tablet, pills, tylenol, symptom, pill, remedy, drowsiness, ritalin, treatment, medication, ssri, stimulant, prescribed, xanax, placebo, advil, adderall, risperidone, tiredness, alprazolam, headaches, painkiller, zyrtec, aspirin, alleviate, benadryl, sertraline, hydroxyzine, irritability, antihistamine, illness, effective, dosage, mirtazapine, medicine, migraine, nausea, fatigue, sickness, depressant, cleanser, prozac, ineffective, amitriptyline, headache, drowsy, cleanse, sleepiness, pharmaceutical, moodiness",Pharmaceuticals and Their Effects,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,127,"gabapentin, neuralgia, neuropathy, prescribed, fibromyalgia, neurontin, painkiller, microgestin, zoloft, medication, treatment, sertraline, morphine, ssri, restless, prescription, tylenol, zanaflex, zyrtec, restlessness, numbness, advil, antidepressant, benzodiazepine, narcolepsy, ritalin, zyprexa, claritin, remedy, sciatica, pain, venlafaxine, amitriptyline, placebo, excedrin, migraine, ibuprofen, alprazolam, xanax, ache, seroquel, headache, depressant, alleviate, pills, sciatic, nexplanon, neurologist, dosage, nortriptyline",Pain and Neurological Disorder Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,128,"medicine, medication, prescription, pharmaceutical, prescribed, year, pharmacy, med, decade, drug, pharmacist, medical, physician, treatment, medicare, methadone, fda, doctor, ssri, clinical, ritalin, dosage, vicodin, remission, illness, drs, pills, seroquel, pill, antidepressant, alprazolam, depressant, antibiotic, health, medicate, clinic, morphine, hospitalize, dr, antihistamine, heroin, zoloft, prozac, cure, treat, relapse, menopause, adderall, opioids, sertraline",Pharmaceuticals and Mental Health Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,129,"laxative, opioids, opioid, constipation, opiate, morphine, constipate, bowel, painkiller, advil, tramadol, prescription, methadone, prescribed, tylenol, crohn, stool, narcotic, colonoscopy, detox, enema, oxycodone, motrin, suppository, colitis, incontinence, alleviate, adderall, relapse, ibuprofen, diarrhea, depressant, fentanyl, vicodin, dosage, opana, heroin, xanax, rehab, diarrhoea, medication, intestinal, poop, seroquel, pills, oxycontin, ibs, paroxetine, reflux, antidepressant",Pharmaceuticals and Gastrointestinal Health,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,130,"week, weekly, monday, weekend, schedule, thursday, friday, saturday, sunday, work, wednesday, working, tuesday, daily, day, start, everyday, nightly, workout, progress, begin, september, plan, rest, productive, today, maintenance, routine, vacation, task, break, busy, morning, tomorrow, struggle, tonight, season, job, worker, motivate, labor, overnight, month, take, quit, holiday, february, evening, nap, afternoon","""Time Management and Work Routine""",234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,131,"neuropathy, neuralgia, neurologist, sciatica, numbness, nerve, fibromyalgia, sciatic, neurontin, migraine, narcolepsy, restless, restlessness, numb, peripheral, diagnosis, remedy, prescribed, diagnose, painkiller, microgestin, headache, ritalin, headaches, tachycardia, treatment, pain, advil, spinal, sclerosis, medication, tylenol, prescription, alleviate, venlafaxine, medicine, disability, narcotic, sertraline, morphine, ibuprofen, nortriptyline, arthritis, ache, tingle, lumbar, tingling, tremor, gabapentin, soreness",Neurological and Pain Management Conditions and Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,132,"pristiq, depressant, antidepressant, prozac, depression, prilosec, ssri, ritalin, depressive, drowsiness, moodiness, sertraline, symptom, seroquel, xanax, alprazolam, depress, mirtazapine, depressed, depakote, medication, risperidone, serotonin, antipsychotic, zoloft, prescribed, benzodiazepine, anxiety, tiredness, paroxetine, ambien, sleepiness, lexapro, irritability, prescription, treatment, adhd, pills, detox, alleviate, nortriptyline, tylenol, psychiatrist, stimulant, methadone, wellbutrin, restlessness, headaches, relapse, mood",Mental Health and Psychotropic Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,133,"chest, heartburn, tachycardia, tiredness, reflux, soreness, bronchitis, discomfort, cardio, pain, cardiologist, painkiller, heart, fibromyalgia, symptom, apnea, indigestion, heartbeat, drowsiness, diagnose, alprazolam, hypertension, numbness, palpitation, xanax, advil, sertraline, anxiety, diazepam, ache, fatigue, bystolic, diagnosis, depressant, sleepiness, neuralgia, prescribed, tylenol, coughing, asthma, lung, mirtazapine, sciatic, pills, painful, stenosis, stressed, cramping, relief, agony",Cardiovascular and Respiratory Health Conditions and Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,134,"medication, medicine, ritalin, adhd, treatment, prescribed, antipsychotic, med, prescription, illness, ssri, pharmaceutical, doctor, medical, sertraline, practitioner, health, prozac, psychiatrist, drug, diagnosis, neurologist, zoloft, obgyn, pills, clinical, placebo, physician, degenerative, morphine, diagnose, consult, chronic, seroquel, nurse, alprazolam, therapeutic, cure, depakote, agitation, depressant, medicare, remedy, pharmacy, treat, risperidone, therapy, ambien, drs, fda",Psychiatric and Medical Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,135,"crohn, colitis, bowel, constipation, laxative, diarrhoea, diarrhea, ibs, colonoscopy, constipate, diagnose, suppository, treatment, inflammation, diagnosis, rheumatologist, remission, stool, intestinal, rheumatoid, cleanse, fibromyalgia, alleviate, enema, osteoarthritis, reflux, treat, remedy, ibuprofen, cleanser, relapse, clinic, obgyn, prescribed, drs, recovery, poop, detox, colon, edema, motrin, cure, ulcerative, ulcer, abscess, bronchitis, opioid, illness, gastric, dr",Gastrointestinal and Autoimmune Health Conditions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,136,"diet, dehydration, appetite, tiredness, drowsiness, dryness, pill, tylenol, symptom, soreness, dilaudid, pills, routine, eat, depressant, supplement, withdrawal, seroquel, mouth, alprazolam, amitriptyline, risperidone, hydrocodone, indigestion, hydroxyzine, sertraline, throat, advil, nortriptyline, swallow, craving, venlafaxine, dosage, lbs, vicodin, placebo, jaw, dehydrate, jawline, fatigue, loestrin, diarrhea, eating, sleepiness, drowsy, oral, diagnose, endocrinologist, exercise, adderall",Pharmaceuticals and Health Symptoms,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,137,"microgestin, pill, progesterone, pills, advil, contraceptive, contraception, iud, amitriptyline, cramp, uterine, menopause, painkiller, birthcontrol, endometriosis, tenderness, fibromyalgia, tylenol, vicodin, gyn, cramping, prescribed, nortriptyline, macrobid, ssri, prescription, ibuprofen, crampy, hysterectomy, claritin, melatonin, medication, aspirin, prozac, hormonal, mirtazapine, excedrin, menstrual, xanax, soreness, miscarriage, opioids, estrogen, pregnancy, period, placebo, antidepressant, pain, endocrinologist, neurontin",Women's Health and Pain Management,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,138,"ovarian, cyst, ovary, endometriosis, contraceptive, uterine, hysterectomy, contraception, pill, progesterone, gynecologist, uterus, gyn, gyno, pelvic, menopause, cystic, birthcontrol, miscarriage, pills, ovule, ovulate, iud, ovulation, postpartum, pregnancy, tenderness, menstrual, pregnant, pcos, hormonal, spotting, prescribed, obgyn, endocrinologist, period, cervix, nortriptyline, cyclen, hormone, estrogen, tampon, vaginal, doxycycline, prescription, morphine, cervical, opioids, tylenol, discomfort",Women's Reproductive Health and Medical Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,139,"year, decade, season, july, month, september, january, date, holiday, monthly, christmas, december, summer, march, retire, june, november, february, august, october, winter, april, weekly, week, forever, occasion, work, nov, vacation, feb, spring, effect, future, sept, remission, growth, copay, lasting, career, working, dec, success, job, motivate, progress, recent, cycle, successful, maintenance, daily","The topic can be labeled as ""Time and Work-Related Events.""",234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,140,"colitis, bowel, laxative, colonoscopy, crohn, ibs, diarrhea, diarrhoea, ulcer, diagnose, treatment, ibuprofen, inflammation, suppository, ulcerative, constipation, intestinal, colon, prescribed, alleviate, remedy, clinic, diagnosis, enema, fibromyalgia, uti, advil, cleanser, drs, ssri, reflux, infection, severity, treat, symptom, cleanse, antibiotic, miralax, opioid, abscess, nsaid, illness, opioids, remission, indigestion, dosage, severe, clinical, edema, vomiting",Digestive and Gastrointestinal Health Conditions and Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,141,"citalopram, antidepressant, depressant, anxiety, ssri, prozac, xanax, alprazolam, sertraline, benzodiazepine, zoloft, drowsiness, seroquel, prescribed, depression, depressive, ritalin, mirtazapine, ambien, cipro, anxious, agitated, placebo, pills, citrate, insomnia, treatment, depakote, stimulant, diazepam, agitation, medication, moodiness, symptom, restlessness, depress, antipsychotic, paroxetine, fluoxetine, pill, zyprexa, zyrtec, serotonin, irritability, prescription, sleepiness, methadone, withdrawal, fibromyalgia, amitriptyline",Psychiatric Medications and Mental Health Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,142,"life, lifesaver, living, live, survive, die, lifestyle, alive, change, happiness, death, relapse, care, health, save, stay, changer, misery, suicide, cope, hopeless, rescue, retire, healing, suffering, everyday, suicidal, self, kill, cure, heal, transplant, keep, lose, regain, recover, decide, pray, regret, birth, affect, breathe, learn, lasting, leave, outcome, forever, world, healthy, peace","The topic can be labeled as ""Life, Health, and Survival.""",234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,143,"brintellix, antidepressant, xanax, prescribed, trintellix, prozac, depressant, ssri, alprazolam, drowsiness, medication, claritin, risperidone, tylenol, paroxetine, seroquel, ritalin, pills, nausea, benzodiazepine, pill, mirtazapine, fluoxetine, prescription, restlessness, valtrex, hydroxyzine, sertraline, advil, symptom, moodiness, depakote, zoloft, diazepam, treatment, irritability, amitriptyline, inhibitor, effexor, tiredness, valium, nauseous, benadryl, anxiety, restless, stimulant, sleepiness, loestrin, remedy, dizziness",Psychotropic Medications and Their Effects,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,144,"clot, bruising, bleeding, prescribed, diagnose, stroke, diagnosis, xanax, vein, prescription, bleed, clinical, treatment, excedrin, edema, medication, seroquel, fibrillation, severity, pill, claritin, miscarriage, amoxicillin, enema, amitriptyline, dosage, swelling, symptom, pills, ambien, medical, hypertension, medicine, patient, pharmaceutical, vesicare, venlafaxine, pneumonia, pulmonary, nortriptyline, clonazepam, headache, dilaudid, vicodin, clonidine, doxycycline, alprazolam, bruise, drs, adderall",Pharmaceuticals and Medical Conditions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,145,"yasmin, acne, pill, estrogen, menopause, pimple, zoloft, pills, hormonal, contraceptive, symptom, prozac, ssri, progesterone, ritalin, contraception, tiredness, treatment, hormone, statin, microgestin, augmentin, melatonin, sertraline, gyn, birthcontrol, cleanse, diagnose, amitriptyline, headaches, eczema, xanax, cleanser, blemish, prescribed, depakote, soreness, placebo, claritin, iud, cipro, neurontin, moodiness, alprazolam, gyno, dermatitis, nortriptyline, remedy, breakout, zyprexa",Hormonal and Pharmaceutical Treatments and Effects,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,146,"nervousness, anxiety, speech, nervous, ritalin, anxious, depressant, prozac, agitation, agitated, psych, stress, symptom, alprazolam, antipsychotic, drowsiness, scare, depakote, agoraphobia, stressed, sertraline, irritability, talk, restlessness, medication, psychologist, treatment, antidepressant, speak, presentation, medicine, appointment, ssri, depressive, psychiatrist, scream, relaxer, diazepam, stressful, therapeutic, panic, affect, clinical, practitioner, efficacy, severity, illness, xanax, tremor, adhd",Mental Health and Anxiety Management,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,147,"eczema, dermatitis, dermatologist, allergy, moisturize, rash, moisturizer, lotion, allergic, psoriasis, cream, treatment, remedy, acne, psoriatic, benadryl, ointment, antihistamine, skin, pimple, rosacea, blemish, microgestin, itchy, drysol, edema, soreness, effexor, treat, irritation, prescribed, lupus, euphoria, alleviate, topical, clinic, zoloft, swelling, diagnose, alprazolam, derm, strattera, itchiness, cleanser, sertraline, ulcer, cure, diagnosis, claritin, enema",Dermatological Conditions and Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,148,"patch, remedy, treatment, repair, pimple, healing, softener, ointment, cure, heal, treat, peel, apply, blemish, peeling, relief, blister, rub, stick, peroxide, maintenance, prescribed, dermatologist, lotion, cream, dermatitis, wart, sticky, breakout, sore, microgestin, spray, acne, prescribe, pill, bump, tear, severity, pad, injection, pills, painkiller, package, scar, cleanser, placebo, wear, augmentin, advil, substitute",Skincare and Dermatology Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,149,"aviane, contraceptive, hormonal, contraception, pill, menopause, progesterone, menstrual, breastfeed, monthly, gyn, estrogen, period, birthcontrol, tiredness, pregnancy, moodiness, hormone, pregnant, iud, pills, tenderness, obgyn, ovarian, puberty, endocrinologist, uterine, gyno, breast, symptom, acne, month, endometriosis, soreness, routine, headaches, fatigue, postpartum, pelvic, drowsiness, amitriptyline, ritalin, libido, ovule, affect, ovary, gynecologist, uterus, pimple, crampy",Reproductive Health and Hormonal Management,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,150,"pill, softener, applicator, package, pills, prescription, pharmaceutical, painkiller, advil, birthcontrol, tylenol, product, pharmacy, blister, clinic, metoprolol, ointment, vicodin, suppository, tube, capsule, effexor, zyrtec, lidocaine, cleanser, injection, refill, laxative, medication, bottle, ingredient, aspirin, moisturizer, appointment, supply, propofol, dosage, risperidone, prescribed, remedy, fentanyl, brand, clonazepam, trintellix, relaxer, treatment, placebo, amitriptyline, generic, tablet",Pharmaceutical Products and Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,151,"good, excellent, great, okay, ok, fine, well, nice, alright, wonderful, bad, bout, oh, im, cool, awesome, yeah, don, fantastic, amazing, yo, heard, better, fairly, funny, understand, happy, hello, ill, hot, pleasant, lo, glad, thats, actually, perfect, bless, hey, hear, ive, sooo, quite, highly, decent, friend, know, shoot, best, beat, brilliant",Positive and Neutral Expressions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,152,"great, excellent, wonderful, awesome, amazing, fantastic, good, nice, incredible, brilliant, perfect, cool, sweet, beautiful, wonderfully, thank, okay, glad, immensely, fine, pleased, thanks, best, alright, impressed, tremendous, remarkable, incredibly, ok, highly, appreciate, grateful, wow, extremely, oh, worked, greatly, tremendously, amazingly, yeah, well, better, decent, bless, hot, perfectly, happy, bout, pretty, yay",Positive Sentiments and Appreciation,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,153,"injection, nausea, vomiting, advil, vomit, dosage, inject, nauseated, tylenol, symptom, enema, prescribed, vicodin, diarrhea, nauseous, painkiller, prescription, medication, detox, sickness, pills, treatment, diarrhoea, diagnose, paroxetine, xanax, depakote, drowsiness, appetite, withdrawal, nauseate, pill, fluoxetine, infusion, wellbutrin, insulin, antihistamine, morphine, illness, ambien, diagnosis, remedy, flu, risperidone, laxative, alprazolam, pharmaceutical, depressant, alleviate, excedrin",Pharmaceuticals and Medical Symptoms,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,154,"work, working, job, worker, task, worked, labor, pay, career, workout, living, office, productive, homework, progress, assistance, accomplish, business, money, busy, sell, success, company, life, effort, contribute, rest, support, live, post, action, lazy, helpful, fun, successfully, struggle, piece, product, stuff, achieve, show, hot, fight, deliver, activity, time, kill, appear, clean, repair","The topic can be labeled as ""Work and Productivity.""",234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,155,"sclerosis, diagnosis, ms, diagnose, neuropathy, neurologist, fibromyalgia, neuralgia, ssri, drs, sertraline, clinical, med, sciatica, treatment, prescribed, restless, zoloft, illness, syndrome, restlessness, symptom, medication, rheumatologist, chronic, numbness, disease, degenerative, practitioner, medical, disability, medicine, sciatic, prescription, depressant, seroquel, lupus, narcolepsy, clinic, ritalin, doctor, recovery, cure, severity, mirtazapine, tiredness, dr, tremor, adhd, prozac",Chronic Neurological and Psychological Health Conditions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,156,"latuda, prozac, depressant, ritalin, antidepressant, sertraline, ssri, seroquel, depakote, restlessness, alprazolam, drowsiness, treatment, restless, medication, sleepiness, xanax, mirtazapine, moodiness, benzodiazepine, stimulant, anxiety, tiredness, placebo, losartan, serotonin, prescribed, depressive, insomnia, pills, depression, zoloft, elavil, diazepam, agitation, relapse, antipsychotic, quetiapine, risperidone, venlafaxine, lexapro, tegretol, amitriptyline, agitated, paxil, sleeplessness, irritability, fluoxetine, remedy, therapy",Psychiatric Medications and Mental Health Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,157,"cramp, advil, crampy, cramping, ibuprofen, tylenol, vicodin, amitriptyline, painkiller, nortriptyline, tramadol, pill, pain, xanax, microgestin, fibromyalgia, pills, prescribed, neuralgia, menstrual, uterine, morphine, progesterone, opioids, alprazolam, pelvic, ache, period, methadone, soreness, fentanyl, lexapro, drowsiness, painful, prescription, iud, headache, tenderness, venlafaxine, oxycodone, hurt, restless, discomfort, opioid, diazepam, drowsy, headaches, relief, crave, tampon",Menstrual and Pain Management Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,158,"stone, kidney, tylenol, painkiller, gallbladder, urine, urinary, urologist, morphine, treatment, bladder, urination, pills, pain, prescribed, amitriptyline, remedy, xanax, alprazolam, laxative, urinate, medication, doctor, diazepam, adderall, valium, nortriptyline, medicine, depakote, uti, prescription, vesicare, heroin, advil, pee, reflux, ache, rehab, med, physician, indigestion, drs, diagnose, fibromyalgia, symptom, dr, ibuprofen, pill, medical, diagnosis",Urological and Pain Management Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,159,"lutera, contraceptive, pill, contraception, lupron, progesterone, birthcontrol, pills, hormonal, luvox, amitriptyline, gyn, iud, menopause, lunesta, depo, miscarriage, pregnancy, lupus, uterine, libido, menstrual, moodiness, restless, tiredness, endometriosis, ritalin, restlessness, period, obgyn, depakote, prescribed, ambien, pregnant, lexapro, headaches, gyno, estrogen, hormone, antidepressant, symptom, prozac, macrobid, depressant, hydroxyzine, endocrinologist, alprazolam, ovarian, postpartum, microgestin",Reproductive Health and Hormonal Therapy,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,160,"patch, remedy, treatment, prescribed, relief, painkiller, treat, tylenol, cure, advil, alleviate, dosage, injection, prescription, symptom, pill, severity, diagnose, medication, microgestin, alprazolam, pain, ibuprofen, pills, vicodin, amitriptyline, discomfort, antihistamine, soreness, healing, remission, clinic, nausea, withdrawal, recovery, venlafaxine, heal, medicine, appointment, allergy, nortriptyline, clonazepam, fibromyalgia, blemish, prescribe, affected, detox, dose, xanax, patient",Pharmaceutical and Medical Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,161,"diagnose, diagnosis, treatment, gilenya, prescribed, symptom, clinic, medication, relapse, medicine, ritalin, illness, prescription, ssri, mirtazapine, severity, migraine, med, remedy, remission, dosage, consult, cure, medical, chronic, disease, zoloft, health, fibromyalgia, rheumatologist, degenerative, clinical, headaches, adhd, tiredness, sertraline, doctor, venlafaxine, depressant, physician, neurologist, practitioner, lupus, headache, endocrinologist, neuralgia, recovery, depakote, drs, pills",Neurological and Psychological Health Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,162,"ativan, ritalin, ambien, xanax, antidepressant, anxiety, prescribed, benzodiazepine, risperidone, seroquel, depressant, alprazolam, medication, adderall, prescription, diazepam, methadone, drowsiness, anxious, ssri, advil, mirtazapine, pills, restlessness, withdrawal, effexor, atrial, relaxer, prozac, stimulant, restless, pill, opiate, venlafaxine, agitation, sertraline, sedation, opioids, insomnia, agitated, antipsychotic, anesthesia, detox, relapse, zyrtec, depakote, treatment, drug, dosage, vicodin",Psychiatric and Prescription Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,163,"narcolepsy, narcotic, ritalin, restlessness, restless, sleepiness, seroquel, sertraline, drowsiness, ambien, adderall, prescription, antipsychotic, risperidone, benzodiazepine, tiredness, medication, prescribed, diagnose, adhd, morphine, xanax, zyrtec, insomnia, sleeplessness, zoloft, diazepam, lexapro, mirtazapine, neurologist, ssri, neuropathy, tylenol, melatonin, antidepressant, nortriptyline, methadone, drowsy, diagnosis, tramadol, depressant, synthroid, depakote, venlafaxine, sleepless, numbness, tremor, vicodin, nap, dosage",Sleep and Psychiatric Medications and Conditions,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,164,"diazepam, valium, xanax, benzodiazepine, alprazolam, ritalin, depakote, seroquel, prozac, anxiety, mirtazapine, prescribed, valtrex, antidepressant, medication, pills, tylenol, dosage, ssri, drowsiness, benzos, risperidone, depressant, methadone, prescription, restlessness, relaxer, advil, ambien, antipsychotic, zanaflex, morphine, effexor, painkiller, fentanyl, sedation, opioids, restless, zyrtec, pill, stimulant, benadryl, sertraline, vicodin, agitation, drug, medicine, adderall, fluoxetine, anxious",Pharmaceuticals and Psychiatric Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,165,"help, assistance, trouble, helpful, problem, tried, need, do, advice, urgent, attempt, worked, advise, stuck, try, difficulty, desperate, easy, appreciate, assist, answer, find, tough, important, affected, question, working, use, simple, post, response, begin, homework, request, unable, issue, understand, dont, successfully, ok, start, work, comment, hard, alright, update, thanks, fix, solution, support","""Seeking Assistance with Challenges""",234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,166,"fentanyl, advil, painkiller, morphine, ibuprofen, opioids, prescription, tylenol, opioid, prescribed, vicodin, oxycodone, methadone, microgestin, opiate, tramadol, remedy, treatment, venlafaxine, diazepam, heroin, narcotic, medication, relief, treat, antihistamine, lidocaine, amitriptyline, nortriptyline, dosage, zanaflex, adderall, pharmaceutical, xanax, alprazolam, pharmacy, patch, effexor, pain, ssri, zyrtec, alleviate, agony, amoxicillin, rehab, antibiotic, oxycontin, painless, pill, sciatica",Pain Management and Pharmaceuticals,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,167,"reflux, diarrhea, diagnose, probiotic, indigestion, diarrhoea, diagnosis, antibiotic, laxative, colitis, symptom, tylenol, drs, bowel, colonoscopy, ulcer, treat, gastric, suppository, stomach, crohn, treatment, nauseous, nausea, clinic, prilosec, remedy, clindamycin, prescribed, alprazolam, vomiting, infection, gallbladder, prescription, seroquel, physician, constipation, doctor, dosage, cleanse, heartburn, dr, symbicort, paroxetine, endocrinologist, prozac, intestinal, gassy, adderall, zyrtec",Gastrointestinal Health and Treatment,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,168,"colonoscopy, propofol, endoscopy, sedation, anesthesia, enema, suppository, laxative, seroquel, tylenol, morphine, opioids, propranolol, opioid, ambien, adderall, risperidone, nauseous, constipation, bowel, prescription, advil, narcotic, reflux, narcolepsy, vicodin, prescribed, drowsiness, effexor, painkiller, ibuprofen, opiate, diazepam, tramadol, oxycodone, incontinence, drs, lidocaine, sciatica, alprazolam, appointment, colitis, emergency, treatment, surgical, herniated, constipate, surgery, relaxer, colon",Medical and Pharmaceutical Treatments,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,169,"dilaudid, painkiller, advil, morphine, tylenol, ibuprofen, opioids, vicodin, prescription, prescribed, adderall, drs, medication, alprazolam, amitriptyline, risperidone, medicine, pain, remedy, opioid, dilantin, microgestin, treatment, dosage, doctor, depressant, dr, seroquel, nortriptyline, med, pills, alleviate, xanax, sciatica, opiate, neuralgia, antibiotic, sciatic, lumbar, fibromyalgia, antidepressant, venlafaxine, laxative, physician, reflux, suppository, effexor, medical, pharmaceutical, cramp",Pain Management and Prescription Medications,234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,170,"gain, lbs, weight, diet, eat, overweight, skinny, metabolism, appetite, weigh, fat, eating, heavy, supplement, workout, increase, exercise, lb, excess, hunger, increased, hungry, pound, craving, thin, meal, growth, consume, lift, tiredness, healthy, motivation, fatigue, strength, carbs, crave, testosterone, gym, outweigh, motivate, muscle, grow, thinner, ton, mass, raise, adderall, calorie, insulin, snack","""Health and Fitness: Weight Management and Nutrition""",234.21
5/2/25 18:27,Drug_Review_dataset_cleaned.csv,Top2Vec,171,"lithium, bipolar, depakote, depressant, ritalin, manic, antidepressant, seroquel, ssri, adderall, antipsychotic, moodiness, mirtazapine, prozac, sertraline, mood, medication, depressive, diazepam, psychiatrist, xanax, benzodiazepine, affect, pills, prescribed, depression, valium, depress, drowsiness, lisinopril, med, restlessness, adhd, zoloft, tremor, dosage, stimulant, moody, psych, risperidone, alprazolam, lexapro, rehab, advil, treatment, mania, restless, dexedrine, drug, morphine",Psychiatric and Mental Health Medications and Treatments,234.21
